lots,modes,c0,opex,vpub,cash,kcash,t_rep,readiness,resilience,scale,territorial_archetypes,capability_groups,public_core_lots,BASE_ok,chk_exact_lot_count,chk_territorial_archetypes,chk_capability_groups,chk_public_core_lots,chk_c0_limit,chk_opex_limit,chk_vpub_floor,chk_kcash_floor,chk_t_rep_floor,STRESS_ok
FIRE+AGRI+TRANS+SSA,CABA,1183.1,329.25,1097.6,319.5,0.970387,0.7075,4.325,3.775,4.725,3,3,2,True,True,True,True,True,True,True,True,True,True,False
FIRE+AGRI+TRANS+SSA,CABB,1166.6,324.5,1036.4,351.5,1.083205,0.7075,4.325,3.775,4.725,3,3,1,False,True,True,True,False,True,True,True,True,True,False
FIRE+AGRI+TRANS+SSA,CABC,1160.0,319.75,968.4,353.75,1.106333,0.7075,4.325,3.775,4.725,3,3,1,False,True,True,True,False,True,True,False,True,True,False
FIRE+AGRI+TRANS+SSA,CACA,1178.1,325.75,1053.6,327.5,1.005372,0.7075,4.325,3.775,4.725,3,3,2,True,True,True,True,True,True,True,True,True,True,True
FIRE+AGRI+TRANS+SSA,CACB,1161.6,321.0,992.4,359.5,1.119938,0.7075,4.325,3.775,4.725,3,3,1,False,True,True,True,False,True,True,False,True,True,False
FIRE+AGRI+TRANS+SSA,CACC,1155.0,316.25,924.4,361.75,1.143874,0.7075,4.325,3.775,4.725,3,3,1,False,True,True,True,False,True,True,False,True,True,False
FIRE+AGRI+TRANS+SSA,CBAA,1182.6,329.0,1095.8,333.75,1.014438,0.7075,4.325,3.775,4.725,3,3,2,True,True,True,True,True,True,True,True,True,True,False
FIRE+AGRI+TRANS+SSA,CBAB,1166.1,324.25,1034.6,365.75,1.127988,0.7075,4.325,3.775,4.725,3,3,1,False,True,True,True,False,True,True,True,True,True,False
FIRE+AGRI+TRANS+SSA,CBAC,1159.5,319.5,966.6,368.0,1.1518,0.7075,4.325,3.775,4.725,3,3,1,False,True,True,True,False,True,True,False,True,True,False
FIRE+AGRI+TRANS+SSA,CBBA,1170.1,325.5,1056.2,367.5,1.129032,0.7075,4.325,3.775,4.725,3,3,1,False,True,True,True,False,True,True,True,True,True,False
FIRE+AGRI+TRANS+SSA,CBBB,1153.6,320.75,995.0,399.5,1.245518,0.7075,4.325,3.775,4.725,3,3,0,False,True,True,True,False,True,True,False,True,True,False
FIRE+AGRI+TRANS+SSA,CBBC,1147.0,316.0,927.0,401.75,1.271361,0.7075,4.325,3.775,4.725,3,3,0,False,True,True,True,False,True,True,False,True,True,False
FIRE+AGRI+TRANS+SSA,CBCA,1165.1,322.0,1012.2,375.5,1.166149,0.7075,4.325,3.775,4.725,3,3,1,False,True,True,True,False,True,True,True,True,True,False
FIRE+AGRI+TRANS+SSA,CBCB,1148.6,317.25,951.0,407.5,1.284476,0.7075,4.325,3.775,4.725,3,3,0,False,True,True,True,False,True,True,False,True,True,False
FIRE+AGRI+TRANS+SSA,CBCC,1142.0,312.5,883.0,409.75,1.3112,0.7075,4.325,3.775,4.725,3,3,0,False,True,True,True,False,True,True,False,True,True,False
FIRE+AGRI+TRANS+SSA,CCAA,1177.4,325.25,1049.8,353.25,1.086088,0.7075,4.325,3.775,4.725,3,3,2,True,True,True,True,True,True,True,True,True,True,True
FIRE+AGRI+TRANS+SSA,CCAB,1160.9,320.5,988.6,385.25,1.202028,0.7075,4.325,3.775,4.725,3,3,1,False,True,True,True,False,True,True,False,True,True,False
FIRE+AGRI+TRANS+SSA,CCAC,1154.3,315.75,920.6,387.5,1.227237,0.7075,4.325,3.775,4.725,3,3,1,False,True,True,True,False,True,True,False,True,True,False
FIRE+AGRI+TRANS+SSA,CCBA,1164.9,321.75,1010.2,387.0,1.202797,0.7075,4.325,3.775,4.725,3,3,1,False,True,True,True,False,True,True,True,True,True,False
FIRE+AGRI+TRANS+SSA,CCBB,1148.4,317.0,949.0,419.0,1.321767,0.7075,4.325,3.775,4.725,3,3,0,False,True,True,True,False,True,True,False,True,True,False
FIRE+AGRI+TRANS+SSA,CCBC,1141.8,312.25,881.0,421.25,1.349079,0.7075,4.325,3.775,4.725,3,3,0,False,True,True,True,False,True,True,False,True,True,False
FIRE+AGRI+TRANS+SSA,CCCA,1159.9,318.25,966.2,395.0,1.241163,0.7075,4.325,3.775,4.725,3,3,1,False,True,True,True,False,True,True,False,True,True,False
FIRE+AGRI+TRANS+SSA,CCCB,1143.4,313.5,905.0,427.0,1.362041,0.7075,4.325,3.775,4.725,3,3,0,False,True,True,True,False,True,True,False,True,True,False
FIRE+AGRI+TRANS+SSA,CCCC,1136.8,308.75,837.0,429.25,1.390283,0.7075,4.325,3.775,4.725,3,3,0,False,True,True,True,False,True,True,False,True,True,False
FIRE+AGRI+ENV+SSA,AAAA,1249.5,346.5,1490.0,310.0,0.894661,0.6975,4.225,3.725,4.725,3,3,4,True,True,True,True,True,True,True,True,True,True,False
FIRE+AGRI+ENV+SSA,AAAB,1233.0,341.75,1428.8,342.0,1.000732,0.6975,4.225,3.725,4.725,3,3,3,True,True,True,True,True,True,True,True,True,True,False
FIRE+AGRI+ENV+SSA,AAAC,1226.4,337.0,1360.8,344.25,1.021513,0.6975,4.225,3.725,4.725,3,3,3,True,True,True,True,True,True,True,True,True,True,False
FIRE+AGRI+ENV+SSA,AABA,1235.5,342.75,1425.2,337.25,0.983953,0.6975,4.225,3.725,4.725,3,3,3,True,True,True,True,True,True,True,True,True,True,False
FIRE+AGRI+ENV+SSA,AABB,1219.0,338.0,1364.0,369.25,1.092456,0.6975,4.225,3.725,4.725,3,3,2,True,True,True,True,True,True,True,True,True,True,False
FIRE+AGRI+ENV+SSA,AABC,1212.4,333.25,1296.0,371.5,1.114779,0.6975,4.225,3.725,4.725,3,3,2,True,True,True,True,True,True,True,True,True,True,False
FIRE+AGRI+ENV+SSA,AACA,1229.9,339.0,1353.2,339.25,1.000737,0.6975,4.225,3.725,4.725,3,3,3,True,True,True,True,True,True,True,True,True,True,False
FIRE+AGRI+ENV+SSA,AACB,1213.4,334.25,1292.0,371.25,1.110696,0.6975,4.225,3.725,4.725,3,3,2,True,True,True,True,True,True,True,True,True,True,False
FIRE+AGRI+ENV+SSA,AACC,1206.8,329.5,1224.0,373.5,1.133536,0.6975,4.225,3.725,4.725,3,3,2,True,True,True,True,True,True,True,True,True,True,False
FIRE+AGRI+ENV+SSA,ABAA,1236.5,342.75,1448.6,358.0,1.044493,0.6975,4.225,3.725,4.725,3,3,3,True,True,True,True,True,True,True,True,True,True,False
FIRE+AGRI+ENV+SSA,ABAB,1220.0,338.0,1387.4,390.0,1.153846,0.6975,4.225,3.725,4.725,3,3,2,True,True,True,True,True,True,True,True,True,True,False
FIRE+AGRI+ENV+SSA,ABAC,1213.4,333.25,1319.4,392.25,1.177044,0.6975,4.225,3.725,4.725,3,3,2,True,True,True,True,True,True,True,True,True,True,False
FIRE+AGRI+ENV+SSA,ABBA,1222.5,339.0,1383.8,385.25,1.136431,0.6975,4.225,3.725,4.725,3,3,2,True,True,True,True,True,True,True,True,True,True,False
FIRE+AGRI+ENV+SSA,ABBB,1206.0,334.25,1322.6,417.25,1.248317,0.6975,4.225,3.725,4.725,3,3,1,False,True,True,True,False,True,True,True,True,True,False
FIRE+AGRI+ENV+SSA,ABBC,1199.4,329.5,1254.6,419.5,1.273141,0.6975,4.225,3.725,4.725,3,3,1,False,True,True,True,False,True,True,True,True,True,False
FIRE+AGRI+ENV+SSA,ABCA,1216.9,335.25,1311.8,387.25,1.155108,0.6975,4.225,3.725,4.725,3,3,2,True,True,True,True,True,True,True,True,True,True,False
FIRE+AGRI+ENV+SSA,ABCB,1200.4,330.5,1250.6,419.25,1.268533,0.6975,4.225,3.725,4.725,3,3,1,False,True,True,True,False,True,True,True,True,True,False
FIRE+AGRI+ENV+SSA,ABCC,1193.8,325.75,1182.6,421.5,1.293937,0.6975,4.225,3.725,4.725,3,3,1,False,True,True,True,False,True,True,True,True,True,False
FIRE+AGRI+ENV+SSA,ACAA,1231.3,339.0,1402.6,377.5,1.113569,0.6975,4.225,3.725,4.725,3,3,3,True,True,True,True,True,True,True,True,True,True,False
FIRE+AGRI+ENV+SSA,ACAB,1214.8,334.25,1341.4,409.5,1.225131,0.6975,4.225,3.725,4.725,3,3,2,True,True,True,True,True,True,True,True,True,True,False
FIRE+AGRI+ENV+SSA,ACAC,1208.2,329.5,1273.4,411.75,1.249621,0.6975,4.225,3.725,4.725,3,3,2,True,True,True,True,True,True,True,True,True,True,False
FIRE+AGRI+ENV+SSA,ACBA,1217.3,335.25,1337.8,404.75,1.207308,0.6975,4.225,3.725,4.725,3,3,2,True,True,True,True,True,True,True,True,True,True,False
FIRE+AGRI+ENV+SSA,ACBB,1200.8,330.5,1276.6,436.75,1.321483,0.6975,4.225,3.725,4.725,3,3,1,False,True,True,True,False,True,True,True,True,True,False
FIRE+AGRI+ENV+SSA,ACBC,1194.2,325.75,1208.6,439.0,1.347659,0.6975,4.225,3.725,4.725,3,3,1,False,True,True,True,False,True,True,True,True,True,False
FIRE+AGRI+ENV+SSA,ACCA,1211.7,331.5,1265.8,406.75,1.226998,0.6975,4.225,3.725,4.725,3,3,2,True,True,True,True,True,True,True,True,True,True,False
FIRE+AGRI+ENV+SSA,ACCB,1195.2,326.75,1204.6,438.75,1.34277,0.6975,4.225,3.725,4.725,3,3,1,False,True,True,True,False,True,True,True,True,True,False
FIRE+AGRI+ENV+SSA,ACCC,1188.6,322.0,1136.6,441.0,1.369565,0.6975,4.225,3.725,4.725,3,3,1,False,True,True,True,False,True,True,True,True,True,False
FIRE+AGRI+ENV+SSA,BAAA,1233.5,342.25,1389.2,310.75,0.907962,0.6975,4.225,3.725,4.725,3,3,3,True,True,True,True,True,True,True,True,True,True,False
FIRE+AGRI+ENV+SSA,BAAB,1217.0,337.5,1328.0,342.75,1.015556,0.6975,4.225,3.725,4.725,3,3,2,True,True,True,True,True,True,True,True,True,True,False
FIRE+AGRI+ENV+SSA,BAAC,1210.4,332.75,1260.0,345.0,1.036814,0.6975,4.225,3.725,4.725,3,3,2,True,True,True,True,True,True,True,True,True,True,False
FIRE+AGRI+ENV+SSA,BABA,1219.5,338.5,1324.4,338.0,0.998523,0.6975,4.225,3.725,4.725,3,3,2,True,True,True,True,True,True,True,True,True,True,False
FIRE+AGRI+ENV+SSA,BABB,1203.0,333.75,1263.2,370.0,1.108614,0.6975,4.225,3.725,4.725,3,3,1,False,True,True,True,False,True,True,True,True,True,False
FIRE+AGRI+ENV+SSA,BABC,1196.4,329.0,1195.2,372.25,1.131459,0.6975,4.225,3.725,4.725,3,3,1,False,True,True,True,False,True,True,True,True,True,False
FIRE+AGRI+ENV+SSA,BACA,1213.9,334.75,1252.4,340.0,1.015683,0.6975,4.225,3.725,4.725,3,3,2,True,True,True,True,True,True,True,True,True,True,False
FIRE+AGRI+ENV+SSA,BACB,1197.4,330.0,1191.2,372.0,1.127273,0.6975,4.225,3.725,4.725,3,3,1,False,True,True,True,False,True,True,True,True,True,False
FIRE+AGRI+ENV+SSA,BACC,1190.8,325.25,1123.2,374.25,1.150653,0.6975,4.225,3.725,4.725,3,3,1,False,True,True,True,False,True,True,True,True,True,False
FIRE+AGRI+ENV+SSA,BBAA,1220.5,338.5,1347.8,358.75,1.059823,0.6975,4.225,3.725,4.725,3,3,2,True,True,True,True,True,True,True,True,True,True,False
FIRE+AGRI+ENV+SSA,BBAB,1204.0,333.75,1286.6,390.75,1.170787,0.6975,4.225,3.725,4.725,3,3,1,False,True,True,True,False,True,True,True,True,True,False
FIRE+AGRI+ENV+SSA,BBAC,1197.4,329.0,1218.6,393.0,1.194529,0.6975,4.225,3.725,4.725,3,3,1,False,True,True,True,False,True,True,True,True,True,False
FIRE+AGRI+ENV+SSA,BBBA,1206.5,334.75,1283.0,386.0,1.153099,0.6975,4.225,3.725,4.725,3,3,1,False,True,True,True,False,True,True,True,True,True,False
FIRE+AGRI+ENV+SSA,BBBB,1190.0,330.0,1221.8,418.0,1.266667,0.6975,4.225,3.725,4.725,3,3,0,False,True,True,True,False,True,True,True,True,True,False
FIRE+AGRI+ENV+SSA,BBBC,1183.4,325.25,1153.8,420.25,1.292083,0.6975,4.225,3.725,4.725,3,3,0,False,True,True,True,False,True,True,True,True,True,False
FIRE+AGRI+ENV+SSA,BBCA,1200.9,331.0,1211.0,388.0,1.172205,0.6975,4.225,3.725,4.725,3,3,1,False,True,True,True,False,True,True,True,True,True,False
FIRE+AGRI+ENV+SSA,BBCB,1184.4,326.25,1149.8,420.0,1.287356,0.6975,4.225,3.725,4.725,3,3,0,False,True,True,True,False,True,True,True,True,True,False
FIRE+AGRI+ENV+SSA,BBCC,1177.8,321.5,1081.8,422.25,1.313375,0.6975,4.225,3.725,4.725,3,3,0,False,True,True,True,False,True,True,True,True,True,False
FIRE+AGRI+ENV+SSA,BCAA,1215.3,334.75,1301.8,378.25,1.129948,0.6975,4.225,3.725,4.725,3,3,2,True,True,True,True,True,True,True,True,True,True,False
FIRE+AGRI+ENV+SSA,BCAB,1198.8,330.0,1240.6,410.25,1.243182,0.6975,4.225,3.725,4.725,3,3,1,False,True,True,True,False,True,True,True,True,True,False
FIRE+AGRI+ENV+SSA,BCAC,1192.2,325.25,1172.6,412.5,1.268255,0.6975,4.225,3.725,4.725,3,3,1,False,True,True,True,False,True,True,True,True,True,False
FIRE+AGRI+ENV+SSA,BCBA,1201.3,331.0,1237.0,405.5,1.225076,0.6975,4.225,3.725,4.725,3,3,1,False,True,True,True,False,True,True,True,True,True,False
FIRE+AGRI+ENV+SSA,BCBB,1184.8,326.25,1175.8,437.5,1.340996,0.6975,4.225,3.725,4.725,3,3,0,False,True,True,True,False,True,True,True,True,True,False
FIRE+AGRI+ENV+SSA,BCBC,1178.2,321.5,1107.8,439.75,1.367807,0.6975,4.225,3.725,4.725,3,3,0,False,True,True,True,False,True,True,True,True,True,False
FIRE+AGRI+ENV+SSA,BCCA,1195.7,327.25,1165.0,407.5,1.245225,0.6975,4.225,3.725,4.725,3,3,1,False,True,True,True,False,True,True,True,True,True,False
FIRE+AGRI+ENV+SSA,BCCB,1179.2,322.5,1103.8,439.5,1.362791,0.6975,4.225,3.725,4.725,3,3,0,False,True,True,True,False,True,True,True,True,True,False
FIRE+AGRI+ENV+SSA,BCCC,1172.6,317.75,1035.8,441.75,1.390244,0.6975,4.225,3.725,4.725,3,3,0,False,True,True,True,False,True,True,True,True,True,False
FIRE+AGRI+ENV+SSA,CAAA,1227.1,338.0,1277.2,293.25,0.867604,0.6975,4.225,3.725,4.725,3,3,3,True,True,True,True,True,True,True,True,True,True,False
FIRE+AGRI+ENV+SSA,CAAB,1210.6,333.25,1216.0,325.25,0.975994,0.6975,4.225,3.725,4.725,3,3,2,True,True,True,True,True,True,True,True,True,True,False
FIRE+AGRI+ENV+SSA,CAAC,1204.0,328.5,1148.0,327.5,0.996956,0.6975,4.225,3.725,4.725,3,3,2,True,True,True,True,True,True,True,True,True,True,False
FIRE+AGRI+ENV+SSA,CABA,1213.1,334.25,1212.4,320.5,0.958863,0.6975,4.225,3.725,4.725,3,3,2,True,True,True,True,True,True,True,True,True,True,False
FIRE+AGRI+ENV+SSA,CABB,1196.6,329.5,1151.2,352.5,1.069803,0.6975,4.225,3.725,4.725,3,3,1,False,True,True,True,False,True,True,True,True,True,False
FIRE+AGRI+ENV+SSA,CABC,1190.0,324.75,1083.2,354.75,1.092379,0.6975,4.225,3.725,4.725,3,3,1,False,True,True,True,False,True,True,True,True,True,False
FIRE+AGRI+ENV+SSA,CACA,1207.5,330.5,1140.4,322.5,0.975794,0.6975,4.225,3.725,4.725,3,3,2,True,True,True,True,True,True,True,True,True,True,False
FIRE+AGRI+ENV+SSA,CACB,1191.0,325.75,1079.2,354.5,1.088258,0.6975,4.225,3.725,4.725,3,3,1,False,True,True,True,False,True,True,True,True,True,False
FIRE+AGRI+ENV+SSA,CACC,1184.4,321.0,1011.2,356.75,1.111371,0.6975,4.225,3.725,4.725,3,3,1,False,True,True,True,False,True,True,True,True,True,False
FIRE+AGRI+ENV+SSA,CBAA,1214.1,334.25,1235.8,341.25,1.020942,0.6975,4.225,3.725,4.725,3,3,2,True,True,True,True,True,True,True,True,True,True,False
FIRE+AGRI+ENV+SSA,CBAB,1197.6,329.5,1174.6,373.25,1.132777,0.6975,4.225,3.725,4.725,3,3,1,False,True,True,True,False,True,True,True,True,True,False
FIRE+AGRI+ENV+SSA,CBAC,1191.0,324.75,1106.6,375.5,1.156274,0.6975,4.225,3.725,4.725,3,3,1,False,True,True,True,False,True,True,True,True,True,False
FIRE+AGRI+ENV+SSA,CBBA,1200.1,330.5,1171.0,368.5,1.114977,0.6975,4.225,3.725,4.725,3,3,1,False,True,True,True,False,True,True,True,True,True,False
FIRE+AGRI+ENV+SSA,CBBB,1183.6,325.75,1109.8,400.5,1.22947,0.6975,4.225,3.725,4.725,3,3,0,False,True,True,True,False,True,True,True,True,True,False
FIRE+AGRI+ENV+SSA,CBBC,1177.0,321.0,1041.8,402.75,1.254673,0.6975,4.225,3.725,4.725,3,3,0,False,True,True,True,False,True,True,True,True,True,False
FIRE+AGRI+ENV+SSA,CBCA,1194.5,326.75,1099.0,370.5,1.133894,0.6975,4.225,3.725,4.725,3,3,1,False,True,True,True,False,True,True,True,True,True,False
FIRE+AGRI+ENV+SSA,CBCB,1178.0,322.0,1037.8,402.5,1.25,0.6975,4.225,3.725,4.725,3,3,0,False,True,True,True,False,True,True,True,True,True,False
FIRE+AGRI+ENV+SSA,CBCC,1171.4,317.25,969.8,404.75,1.275808,0.6975,4.225,3.725,4.725,3,3,0,False,True,True,True,False,True,True,False,True,True,False
FIRE+AGRI+ENV+SSA,CCAA,1208.9,330.5,1189.8,360.75,1.091528,0.6975,4.225,3.725,4.725,3,3,2,True,True,True,True,True,True,True,True,True,True,False
FIRE+AGRI+ENV+SSA,CCAB,1192.4,325.75,1128.6,392.75,1.205679,0.6975,4.225,3.725,4.725,3,3,1,False,True,True,True,False,True,True,True,True,True,False
FIRE+AGRI+ENV+SSA,CCAC,1185.8,321.0,1060.6,395.0,1.23053,0.6975,4.225,3.725,4.725,3,3,1,False,True,True,True,False,True,True,True,True,True,False
FIRE+AGRI+ENV+SSA,CCBA,1194.9,326.75,1125.0,388.0,1.187452,0.6975,4.225,3.725,4.725,3,3,1,False,True,True,True,False,True,True,True,True,True,False
FIRE+AGRI+ENV+SSA,CCBB,1178.4,322.0,1063.8,420.0,1.304348,0.6975,4.225,3.725,4.725,3,3,0,False,True,True,True,False,True,True,True,True,True,False
FIRE+AGRI+ENV+SSA,CCBC,1171.8,317.25,995.8,422.25,1.330969,0.6975,4.225,3.725,4.725,3,3,0,False,True,True,True,False,True,True,False,True,True,False
FIRE+AGRI+ENV+SSA,CCCA,1189.3,323.0,1053.0,390.0,1.20743,0.6975,4.225,3.725,4.725,3,3,1,False,True,True,True,False,True,True,True,True,True,False
FIRE+AGRI+ENV+SSA,CCCB,1172.8,318.25,991.8,422.0,1.326002,0.6975,4.225,3.725,4.725,3,3,0,False,True,True,True,False,True,True,False,True,True,False
FIRE+AGRI+ENV+SSA,CCCC,1166.2,313.5,923.8,424.25,1.35327,0.6975,4.225,3.725,4.725,3,3,0,False,True,True,True,False,True,True,False,True,True,False
FIRE+INFRA+ARCTIC+TRANS,AAAA,1407.0,393.75,1550.0,352.5,0.895238,0.6775,4.1,3.675,4.35,4,3,4,False,True,True,True,True,False,False,True,True,True,False
FIRE+INFRA+ARCTIC+TRANS,AAAB,1394.5,390.25,1510.4,386.25,0.98975,0.6775,4.1,3.675,4.35,4,3,3,False,True,True,True,True,False,False,True,True,True,False
FIRE+INFRA+ARCTIC+TRANS,AAAC,1389.5,386.75,1466.4,394.25,1.019392,0.6775,4.1,3.675,4.35,4,3,3,False,True,True,True,True,False,False,True,True,True,False
FIRE+INFRA+ARCTIC+TRANS,AABA,1384.0,386.75,1465.4,396.25,1.024564,0.6775,4.1,3.675,4.35,4,3,3,False,True,True,True,True,False,False,True,True,True,False
FIRE+INFRA+ARCTIC+TRANS,AABB,1371.5,383.25,1425.8,430.0,1.121983,0.6775,4.1,3.675,4.35,4,3,2,False,True,True,True,True,False,False,True,True,True,False
FIRE+INFRA+ARCTIC+TRANS,AABC,1366.5,379.75,1381.8,438.0,1.15339,0.6775,4.1,3.675,4.35,4,3,2,False,True,True,True,True,False,False,True,True,True,False
FIRE+INFRA+ARCTIC+TRANS,AACA,1374.8,379.75,1371.4,400.25,1.053983,0.6775,4.1,3.675,4.35,4,3,3,False,True,True,True,True,False,False,True,True,True,False
FIRE+INFRA+ARCTIC+TRANS,AACB,1362.3,376.25,1331.8,434.0,1.153488,0.6775,4.1,3.675,4.35,4,3,2,False,True,True,True,True,False,False,True,True,True,False
FIRE+INFRA+ARCTIC+TRANS,AACC,1357.3,372.75,1287.8,442.0,1.185781,0.6775,4.1,3.675,4.35,4,3,2,False,True,True,True,True,False,False,True,True,True,False
FIRE+INFRA+ARCTIC+TRANS,ABAA,1391.5,389.75,1496.0,388.75,0.997434,0.6775,4.1,3.675,4.35,4,3,3,False,True,True,True,True,False,False,True,True,True,False
FIRE+INFRA+ARCTIC+TRANS,ABAB,1379.0,386.25,1456.4,422.5,1.093851,0.6775,4.1,3.675,4.35,4,3,2,False,True,True,True,True,False,False,True,True,True,False
FIRE+INFRA+ARCTIC+TRANS,ABAC,1374.0,382.75,1412.4,430.5,1.124755,0.6775,4.1,3.675,4.35,4,3,2,False,True,True,True,True,False,False,True,True,True,False
FIRE+INFRA+ARCTIC+TRANS,ABBA,1368.5,382.75,1411.4,432.5,1.12998,0.6775,4.1,3.675,4.35,4,3,2,False,True,True,True,True,False,False,True,True,True,False
FIRE+INFRA+ARCTIC+TRANS,ABBB,1356.0,379.25,1371.8,466.25,1.2294,0.6775,4.1,3.675,4.35,4,3,1,False,True,True,True,False,False,False,True,True,True,False
FIRE+INFRA+ARCTIC+TRANS,ABBC,1351.0,375.75,1327.8,474.25,1.262142,0.6775,4.1,3.675,4.35,4,3,1,False,True,True,True,False,False,False,True,True,True,False
FIRE+INFRA+ARCTIC+TRANS,ABCA,1359.3,375.75,1317.4,436.5,1.161677,0.6775,4.1,3.675,4.35,4,3,2,False,True,True,True,True,False,False,True,True,True,False
FIRE+INFRA+ARCTIC+TRANS,ABCB,1346.8,372.25,1277.8,470.25,1.263264,0.6775,4.1,3.675,4.35,4,3,1,False,True,True,True,False,False,False,True,True,True,False
FIRE+INFRA+ARCTIC+TRANS,ABCC,1341.8,368.75,1233.8,478.25,1.296949,0.6775,4.1,3.675,4.35,4,3,1,False,True,True,True,False,False,False,True,True,True,False
FIRE+INFRA+ARCTIC+TRANS,ACAA,1385.3,385.75,1436.0,395.75,1.025924,0.6775,4.1,3.675,4.35,4,3,3,False,True,True,True,True,False,False,True,True,True,False
FIRE+INFRA+ARCTIC+TRANS,ACAB,1372.8,382.25,1396.4,429.5,1.12361,0.6775,4.1,3.675,4.35,4,3,2,False,True,True,True,True,False,False,True,True,True,False
FIRE+INFRA+ARCTIC+TRANS,ACAC,1367.8,378.75,1352.4,437.5,1.155116,0.6775,4.1,3.675,4.35,4,3,2,False,True,True,True,True,False,False,True,True,True,False
FIRE+INFRA+ARCTIC+TRANS,ACBA,1362.3,378.75,1351.4,439.5,1.160396,0.6775,4.1,3.675,4.35,4,3,2,False,True,True,True,True,False,False,True,True,True,False
FIRE+INFRA+ARCTIC+TRANS,ACBB,1349.8,375.25,1311.8,473.25,1.261159,0.6775,4.1,3.675,4.35,4,3,1,False,True,True,True,False,False,False,True,True,True,False
FIRE+INFRA+ARCTIC+TRANS,ACBC,1344.8,371.75,1267.8,481.25,1.294553,0.6775,4.1,3.675,4.35,4,3,1,False,True,True,True,False,False,False,True,True,True,False
FIRE+INFRA+ARCTIC+TRANS,ACCA,1353.1,371.75,1257.4,443.5,1.193006,0.6775,4.1,3.675,4.35,4,3,2,False,True,True,True,True,False,False,True,True,True,False
FIRE+INFRA+ARCTIC+TRANS,ACCB,1340.6,368.25,1217.8,477.25,1.295995,0.6775,4.1,3.675,4.35,4,3,1,False,True,True,True,False,False,False,True,True,True,False
FIRE+INFRA+ARCTIC+TRANS,ACCC,1335.6,364.75,1173.8,485.25,1.330363,0.6775,4.1,3.675,4.35,4,3,1,False,True,True,True,False,False,False,True,True,True,False
FIRE+INFRA+ARCTIC+TRANS,BAAA,1391.0,389.5,1449.2,353.25,0.906932,0.6775,4.1,3.675,4.35,4,3,3,False,True,True,True,True,False,False,True,True,True,False
FIRE+INFRA+ARCTIC+TRANS,BAAB,1378.5,386.0,1409.6,387.0,1.002591,0.6775,4.1,3.675,4.35,4,3,2,False,True,True,True,True,False,False,True,True,True,False
FIRE+INFRA+ARCTIC+TRANS,BAAC,1373.5,382.5,1365.6,395.0,1.03268,0.6775,4.1,3.675,4.35,4,3,2,False,True,True,True,True,False,False,True,True,True,False
FIRE+INFRA+ARCTIC+TRANS,BABA,1368.0,382.5,1364.6,397.0,1.037908,0.6775,4.1,3.675,4.35,4,3,2,False,True,True,True,True,False,False,True,True,True,False
FIRE+INFRA+ARCTIC+TRANS,BABB,1355.5,379.0,1325.0,430.75,1.136544,0.6775,4.1,3.675,4.35,4,3,1,False,True,True,True,False,False,False,True,True,True,False
FIRE+INFRA+ARCTIC+TRANS,BABC,1350.5,375.5,1281.0,438.75,1.168442,0.6775,4.1,3.675,4.35,4,3,1,False,True,True,True,False,False,False,True,True,True,False
FIRE+INFRA+ARCTIC+TRANS,BACA,1358.8,375.5,1270.6,401.0,1.067909,0.6775,4.1,3.675,4.35,4,3,2,False,True,True,True,True,False,False,True,True,True,False
FIRE+INFRA+ARCTIC+TRANS,BACB,1346.3,372.0,1231.0,434.75,1.168683,0.6775,4.1,3.675,4.35,4,3,1,False,True,True,True,False,False,False,True,True,True,False
FIRE+INFRA+ARCTIC+TRANS,BACC,1341.3,368.5,1187.0,442.75,1.201493,0.6775,4.1,3.675,4.35,4,3,1,False,True,True,True,False,False,False,True,True,True,False
FIRE+INFRA+ARCTIC+TRANS,BBAA,1375.5,385.5,1395.2,389.5,1.010376,0.6775,4.1,3.675,4.35,4,3,2,False,True,True,True,True,False,False,True,True,True,False
FIRE+INFRA+ARCTIC+TRANS,BBAB,1363.0,382.0,1355.6,423.25,1.107984,0.6775,4.1,3.675,4.35,4,3,1,False,True,True,True,False,False,False,True,True,True,False
FIRE+INFRA+ARCTIC+TRANS,BBAC,1358.0,378.5,1311.6,431.25,1.139366,0.6775,4.1,3.675,4.35,4,3,1,False,True,True,True,False,False,False,True,True,True,False
FIRE+INFRA+ARCTIC+TRANS,BBBA,1352.5,378.5,1310.6,433.25,1.14465,0.6775,4.1,3.675,4.35,4,3,1,False,True,True,True,False,False,False,True,True,True,False
FIRE+INFRA+ARCTIC+TRANS,BBBB,1340.0,375.0,1271.0,467.0,1.245333,0.6775,4.1,3.675,4.35,4,3,0,False,True,True,True,False,False,False,True,True,True,False
FIRE+INFRA+ARCTIC+TRANS,BBBC,1335.0,371.5,1227.0,475.0,1.2786,0.6775,4.1,3.675,4.35,4,3,0,False,True,True,True,False,False,False,True,True,True,False
FIRE+INFRA+ARCTIC+TRANS,BBCA,1343.3,371.5,1216.6,437.25,1.176985,0.6775,4.1,3.675,4.35,4,3,1,False,True,True,True,False,False,False,True,True,True,False
FIRE+INFRA+ARCTIC+TRANS,BBCB,1330.8,368.0,1177.0,471.0,1.279891,0.6775,4.1,3.675,4.35,4,3,0,False,True,True,True,False,False,False,True,True,True,False
FIRE+INFRA+ARCTIC+TRANS,BBCC,1325.8,364.5,1133.0,479.0,1.314129,0.6775,4.1,3.675,4.35,4,3,0,False,True,True,True,False,False,False,True,True,True,False
